listing_id,id,date,reviewer_id,reviewer_name,comments
20072558,223109857,2017-12-31,157500142,Brad,All you might want in a small space! We enjoyed our visit very much.
20072558,224915588,2018-01-04,27999098,Lisa,Great accommodations! Very private and beautifully decorated.
20072558,266920308,2018-05-20,96976484,Isaac,"This place was perfect for us! We like peace and quiet, yet still like to be close enough to the hustle and bustle of downtown. Great stay, Judy was ultra fast at responding to messages I sent. We didn’t see them at all during our visit, which we actually prefer, to be honest. Awesome amenities and thoughtful hosts! Two thumbs up!"
20072558,269713730,2018-05-27,37186204,Pam,"Judy and Ray's cottage is set up beautifully with care and lots of amenities.  I liked the comfortable chairs for reading, well-stocked mini-kitchen, and handsome space throughout.  Judy was very responsive on our only hiccup,  when I goofed and turned off the wi-fi access."
20072558,271596122,2018-06-01,160758863,Claudia,Judy was a fabulous host. All the small details did not go unnoticed! A very clean and quite cottage that made it very easy to relax in. It made our stay so pleasant! Thank you!
20072558,277578738,2018-06-16,189985836,Sally,"Great place, close and easy access.  Lots of closet room and plenty of hangers, comfy bed, sitting chairs for reading or working on the computer.  Good and helpful information about the area including tips for restaurants and winery's in the area."
20072558,280232041,2018-06-22,106368108,Mary,We had an amazing stay! The cottage was super cute. Judy and Ray provided amazing welcome treats and toiletries. One of the nights got a bit too warm in the cottage but overall we had an amazing stay!!
20072558,291359066,2018-07-15,8899621,Thomas,Great little place. Plenty of amenities. Great stay!!
20072558,299786903,2018-07-31,29300996,Deborah,"Beautiful unit close to amenities. Hosts very nice. Private and quiet. 
"
20072558,308122875,2018-08-15,204638981,Linda,Myrtle cottage is wonderful.  Peaceful and quiet. Clean and cozy. Perfect for one or two people. Judy is a lovely host and added nice personal touches to the guest house. The cottage is centrally located and easily navigated. The neighborhood is nice and was a great place to take a morning walk before starting your day. Judy thought of everything. I highly recommend staying at Mrytle Cottage.
20072558,323487647,2018-09-15,195078808,Cory,"Unfortunately we did not have a good experience here. We planned to stay for three months, but because of issues with the place that stay had to be cut short. It was much smaller than expected. There was no way to cook at all, which we were led to believe there would be. We even specifically asked the host about that before booking. We had to clean webs off the walls because there were a lot of spiders. We had to kill 4-5 a day. The bed was very loud and squeaks with any movement at all. The shower was nice but it dripped for hours after it was used. If you opened the bathroom door before all the steam cleared out it set the fire alarm off. 

Overall the biggest disappointment was our loss of money after the host didn’t honor our agreement. We had several conversations with the host before paying to come to a fair agreement, as the place didn’t have an honest description of the property. The host was very nice and even understanding, up until it came time to actually make the changes.  Suddenly she starting avoiding us for some reason, which was very frustrating. Unfortunately we were very let down and lost a lot of money because of this. It ended up being ridiculously expensive for what it was, and we would not stay here again."
20072558,328606991,2018-09-26,164467351,Mike,This guest house is perfect! Very clean and private with all the amenities you need.  Very peaceful and quiet area.  I highly recommend and wished that I could’ve stayed longer than a week!
20072558,330537975,2018-09-30,97312189,Alice,"A charming guest house on the owner's property but with plenty of privacy. The host was very responsive, the accommodations were lovely, the neighborhood quiet, and it was a quick drive to downtown Salem."
20072558,339637361,2018-10-21,33061747,Mark,"We really enjoyed our stay.  It was quiet, clean, private, easy to get to and fairly close to stores and restaurants.  Parking was a breeze.  Anything you might need was anticipated and provided for.  We're hoping Judy & Ray's place is available the next time we're in Salem."
20072558,351710187,2018-11-23,45401928,Courtney,"We loved our stay at Myrtle Cottage. Everything was super clean, cozy, and we appreciated all the little touches of comfort such as the rolled towels, coffee, and snacks!  We would definitely stay again!"
20072558,353590334,2018-11-28,226092927,Ashley,This cottage is perfect and cozy! There are many personal touches that Judy and Ray have provided. Highly recommended!
20072558,358034533,2018-12-12,226092927,Ashley,An inviting and quiet place to stay when you are away from home.
20072558,360751656,2018-12-21,225567804,Christopher,This is a great place to stay in Salem.   It was clean and comfortable and the host was very easy to work with.  I will be recommending it to my friends band family who come to visit.
20072558,402522748,2019-01-18,222089778,Candace,"the myrtle cottage was awesome for my work week away from home, very nice quiet place. enjoyed every minute of it."
20072558,408233556,2019-02-03,3859828,Alexa,Positive experience - adorable little place with several special touches. Everything was clean and well decorated. Communication was smooth. We appreciated the local tips and basket. Would recommend to others!
20072558,409779878,2019-02-08,222089778,Candace,"wonderful place to stay, everything was perfect for my week of work.  highly recommend the myrtle cottage"
20072558,411222953,2019-02-11,11633333,Janet,"Judy and Ray have a nice, clean and cozy guest house nestled in the trees.  The location is on a quiet side street, but is only a short drive to eateries, a tap house and a grocery store. The comfortable bed and linens made for a good night sleep."
20072558,414176426,2019-02-18,238933651,Gina,Clean and comfortable guest cottage
20072558,420165456,2019-03-05,244655265,Tibbi,A very nice place to stay. Very private and comfortable.
20072558,430094222,2019-03-29,33470470,Leonard & Cheryl,"Myrtle Cottage is a lovely retreat.  The location is great for exploring Salem, it's very quiet and a great value.  Judy and Ray are wonderful hosts, great at communication and sharing suggestions for sightseeing and restaurants!"
20072558,436247642,2019-04-12,222089778,Candace,"wonderful cottage, love staying my work week here, so quiet and private, Judy and Ray are wonderful hosts"
20072558,439825407,2019-04-19,229756473,Tim,"quiet, porch area, comfortable, easy access to roads, comfortable"
20072558,450184084,2019-05-08,185957090,Scott,A charming and comfortable place in beautiful surroundings. Judy and Ray really made us feel at home.
20072558,454221394,2019-05-17,222089778,Candace,"always a pleasure to stay at myrtle cottage,  so peaceful and the flowers are beautiful right now."
20072558,456149116,2019-05-20,7616309,Dorrit,"This is a great place! A quick and easy drive from downtown Salem,  and close to a coffee shop and grocery store. The room was super comfortable and homey with lots of nice touches, like bath salts if you wanted to have a soak in the clawfoot tub, and a generous selection of snacks. I would definitely stay here again."
20072558,459023638,2019-05-26,96981912,Michele,"The guest cottage was wonderful!  Super clean, lovely basket of goodies and coffee when I arrived.  Location is super convenient.  Highly recommend!"
20072558,464476321,2019-06-05,121579986,Brenda,"Lovely atmosphere,  quiet little cottage with cozy touches throughout. Totally private. Owners are there if needed but do their own thing. The grounds are beautiful! The bed, very comfortable."
20072558,471520845,2019-06-17,40067597,Nicole Walker &,"Judy and Ray's place is the cutest little cottage. Although is a back house, it's definitely privately tucked away with a cute little porch and seating area. We came to Salem for a wedding and this spot was in the perfect location and an easy Uber to downtown and the winery where the wedding was at. Judy is so warm and welcoming and truly made sure we felt comfortable and had everything we needed. Highly recommend staying here if you find yourself in beautiful Salem!"
20072558,475143135,2019-06-23,220769356,John,"This place was great!  Very private and relaxing!  There was a lot of attention to detail with notes of where the best eating places, etc.  The room was clean, comfortable, and refreshing to come home to.  I will definitely be back.  Thank you so much!"
20072558,480435610,2019-07-02,31869274,Cindy,"Quiet, great location and price."
20072558,486512496,2019-07-12,214441130,Ayana,This is a great place to stay!
20072558,493628768,2019-07-22,143559312,Cathryn,"Judy and Ray’s place was the quintessential AirBnb!  It was beautiful, tastefully elegant, bsparkling clean,  perfectly-appointed with many extra amenities, convenient to  town and very private.  Judy and Ray were very communicative and offered many helpful suggestions for enjoying the area. We loved our stay and hope to stay there on future visits to Salem!"
20072558,503263694,2019-08-05,107168348,Dom,"I would recommend this place to anyone,  clean and private space that has everything you need for a comfortable stay.  Judy and Ray were very helpful and kindly communicated how to check in to their tucked away lot, enjoy!"
20072558,510864100,2019-08-16,193119037,Katie,"Lovely cottage, stocked with all the amenities you could need. They don’t have air conditioning but an open window and fan is just perfect to stay cool and comfortable. For people who can appreciate a nice bath tub, you don’t wanna pass up this place."
20072558,513606698,2019-08-19,284285746,Magdalen,"This is an adorable cottage in a quiet neighborhood. Well-equipped and well-stocked. I would definitely stay there again. Book well in advance, because everyone else wants to stay there, too. :)"
20072558,515969641,2019-08-23,223072629,Mary Ann,"Had a lovely stay at Judy and Ray's cottage. It was the perfect location..only about 8 minutes from downtown Salem. The cottage had everything I needed plus some lovely extras.. water bottles, snacks, and even bath bombs for the tub! I'd definitely stay with them again next time I'm in town."
20072558,567887628,2019-11-23,122397743,Julia,Nice place.
20072558,577669208,2019-12-15,97285744,Linda,"Private, quiet and beautifully appointed.  I can't imagine what could be added to make it better!"
20072558,587277169,2020-01-02,188590602,Duane,Quiet and peaceful. Great access to all areas of Salem and the country side.
20072558,594053459,2020-01-17,222089778,Candace,"wonderfully quiet and cozy cottage, stocked with anything you need or forgot for your stay.  Ray and Judy are wonderful hosts and I always look forward and enjoy my stay at myrtle cottage :)"
20072558,597531465,2020-01-25,216717803,Dianne,Quiet spot very comfortable
20072558,602764793,2020-02-07,222089778,Candace,"Amazing cottage, quiet, private, comfortable and the host is amazing."
20072558,606811845,2020-02-16,271876448,Laura,"This is a very cozy cottage, nicely decorated and filled with nice touches, like shampoo and body wash in the bathroom, treats in the kitchenette, and water in the fridge. It's located in a very nice area. Judy provided us with a list of places to eat and to visit and, since we're thinking of moving to the area, the best places to live. We would definitely return. My only caveat would be that it's a fairly large step to get into the tub/shower, which might be of concern to some (it wasn't to us). Highly recommended!"
20072558,610167679,2020-02-23,60091832,David,"Very clean, well-designed private space.  Judy was extremely responsive and very helpful."
20072558,613798427,2020-03-02,80208701,Richard,Great little place quiet area except occasional barking dog right next door whose fence was right up to the bedroom window. No real thermostat so the temps can vary quite a bit. Bathroom is very small with limited counter space. Shower is excellent with good pressure but very small and the shower curtain surrounds you and hugs you almost. If grossed out by that you won’t like the shower. It’s quite a climb to get into the tub for the shower and be careful to not touch the metal piping by the hot water as it can be very hot. WiFi is a TMobile Hotspot which was quite slow. Our Verizon phones were faster though the signal weak. Aside from this the place was great value and great attentive host.
20072558,623562543,2020-05-01,340296183,Adrian,Great stay if it’s a quick one!
20072558,625658934,2020-05-22,194746359,Cynthia,Great hosts and convenient location
20072558,629771116,2020-06-14,348858760,Kent,Very nice place and very nice host
20072558,641892156,2020-07-24,173107089,Jason,Great spot for traveling professionals. Judy is very hospitable and easy to contact
20072558,651606267,2020-08-15,69887117,Reda,Great stay in the cottage. Would definitely recommend it.
20072558,655714329,2020-08-23,72945127,Kathy,"Myrtle Cottage is a clean and cozy guest house nestled in the trees. The location is on a quiet street, only a short drive to our daughter’s house and was perfect for our stay while social distancing, visiting our daughter and looking at areas for our forever home. Judy was extremely responsive; we couldn’t have asked for a better host, location and accommodations."
20072558,658621977,2020-08-30,198049544,Audrey,A tucked away gem. Peaceful and safe and everything you need. Great hosts! Highly recommend!
20072558,671915654,2020-10-06,69192295,Nena,"Smallish but very nicely appointed.  Perfect for a couple.  Centrally located.  Private parking directly in front of cottage.  Lovely setting - trees, flowers, etc.  Very well-maintained.  Hosts very hospitable but not intrusive.  Would definitely stay again."
20072558,672707671,2020-10-09,185210643,Bree,Beautiful guest house with all the perfect amenities.
20072558,700268674,2020-10-13,53109999,Lauri,"very private, nice place to stay"
20231503,182054597,2017-08-13,23424441,Cara,"Elizabeth and her home are absolutely wonderful. The space was ideal for us and our Australian Shepherd while in Salem. Not only did Elizabeth work to make sure we had everything we needed she stocked the room with fruit and water. Definitely book this historic  home for your stay, you wont regret it."
20231503,185864082,2017-08-22,95046469,Neel,"Elizabeth is really kind and helpful. My stay at her place was very comfortable. She took every possible effort to make us comfortable. We stayed at her place on eclipse weekend, when everything was booked in advance. She changed our room to accommodate 3 of us comfortably at the last moment, and we appreciated that a lot.  Our original bedroom was smaller to accommodate 3 people, but she made arrangements to accommodate us at such a short notice.
I would definitely like to stay at her place once again. I would recommend her place to Everyone who's willing to spend some time in Salem."
20231503,205032273,2017-10-20,55351933,Kirra,Such a beautiful home and perfect coziness. It made my months of schooling so much more enjoyable knowing I had a home away from home. Highly recommend this home!!
20231503,208522173,2017-11-01,8564024,Cynthia,A jewel.
20231503,243678483,2018-03-16,178672224,Debbra,"Decent, comfortable room, close to South Salem shops (Website hidden by Airbnb) Elizabeth is very prompt at responding to your requests.   Very good value."
20231503,292339452,2018-07-17,139328462,Matthew,"Elizabeth was a very gracious host. She made sure to meet us in person when we arrived and gave us a tour of our rooms and the premises. She also went out of the way to make sure some undecided family would have a place to stay. Elizabeth made room #2 available to us for booking in addition to room #4 that we had already booked. Even though it was a smaller room, #2 had every thing we needed, every thing that was listed, and even some extras(sewing kit, spare toothbrush, eyeglass repair kit). If you need anything but don't see it(iron and board), just ask and odds are that Elizabeth can make it available. The property is beautiful and shaded and the pool was a welcome relief from the heat. If ever we are in Salem again we will look to book with Elizabeth first. Thank you again Elizabeth!"
20231503,295564339,2018-07-23,9076591,Loretta,We had a great experience. Elizabeth is a wonderful host.
20231503,297927145,2018-07-28,151465615,Robert,A very respectful  and peace full place to enjoy your vacation  spot with a pool and all the amenities  you could ever need plus  Elizabeth  is the most gracious  and hard working woman I've  ever meet she will bend over backwards know wards to heldpay you out
20231503,522206698,2019-09-01,267717327,Parijat,Old House. Great place. Excellent host. Great amenities.
20231503,523457207,2019-09-03,213023968,Kirk,Great spot. Don't feel like you're in the middle of Salem. Cozy. I'll be back.
20231503,523930756,2019-09-04,290538135,Kyla,"Elizabeth’s historical house was beautiful and Elizabeth was an amazing, upstanding host. She takes the time to really make your feel welcomed. The amenities she has are more than what a hotel has to offer at a fraction of the price. It was relaxing and easy going. I truly appreciated my stay there."
20231503,530487855,2019-09-15,7321039,Joseph,"Our stay at Elizabeth's was a really great experience for us. The house is historic and has interesting touches. Everything was comfortable, clean, and thoughtfully arranged. We really enjoyed feeding the ducks and chickens, too! We hope to come back."
20231503,542820468,2019-10-06,257995839,Cristin,"Beautiful old tudor home, lots of outdoor space.  Nice touches in the rooms.  Will definitely stay again when I am in the area."
20231503,544283328,2019-10-09,191234386,Sharon,Abundance of hospitality and amenities. Very convenient location. Such interesting conversation with Elizabeth.
20231503,548463622,2019-10-17,296794161,Kimberly,This is a really nice room. I enjoy my stay at Vista Manor.
20231503,554577981,2019-10-26,225295554,Vikki,Beautiful home with comfortable bed and great host. Highly recommend for a stress free stay.
20231503,555574169,2019-10-27,303809171,Kathryn,Great stay and wonderful experience! Felt very safe and well taken care of. Hope to stay here again next time I’m in the area!
20231503,556498229,2019-10-29,50412655,J Taylor,"Elizabeth keeps a beautiful and relaxed home, within easy driving distance of downtown. We enjoyed the quiet neighborhood."
20231503,558213404,2019-11-02,36434748,Judith,"Elizabeth is a wonderful host!! My room had everything I could ever need! Complete with fruit, snacks, yogurt and more! Wonderful bed and great shower! There are other rooms on the same floor but if I hadn’t seen the other guests I would never know they were there!0” It was so quiet!  I will never stay in a Salem hotel again!"
20231503,561620433,2019-11-09,291919294,Bonnie,"Very comfortable beds, peaceful and beautiful decorated home.  Fresh fruit, fresh sweet breads everyday.  Bottled water provided.  Elizabeth is very nice and is thoughtful for having everything you need in your room."
20231503,562457012,2019-11-10,46426464,Cynthia,We had a very pleasant stay at Elizabeth’s house. The amenities are amazing (she literally has everything and anything you need) and the house is gorgeous! We would love to stay again next time we’re in Oregon.
20231503,566574372,2019-11-19,100256773,Daniel,"The level of communication and care expressed by Elizabeth was exceptional. As much as my wife and I enjoyed the comfort of an inviting and welcoming home, we were equally impressed with how Elizabeth made sure we had an enjoyable visit. There were wonderful touches that made our overall visit to Salem one to remember!"
20231503,566814826,2019-11-20,9565393,John,"Elizabeth's home is a great place to stay in Salem, and Elizabeth is a fantastic host. Nothing like fresh banana bread waiting in the morning."
20231503,567107376,2019-11-21,2143228,Cynthia,The elephant room is so cute.  First time I stayed in this room.  Nice plush rugs and hot shower.  Awesome.  And the carrot cake was yummy!
20231503,568812027,2019-11-24,2295014,Michelle,Very comfortable and convenient location.
20231503,569832044,2019-11-27,48328313,Elizabeth,Stayed with Elizabeth all too briefly. A wonderful oasis on my long California to Canada drive. The room with bathroom was outstanding. And she welcomed my dog too.
20231503,571096020,2019-11-30,49760712,Lucas,Elizabeth's home is beautiful and historic. Can't beat it for a cosy night in a beautiful neighborhood. Also can't beat the hot tub on a cold night!
20231503,573984345,2019-12-07,185540004,John,"Wonderful older, well kept home.  Lots of space.  Everything you need is provided.  Quick response by owner."
20231503,577703240,2019-12-15,102535180,Emily,"Elizabeth is a fantastic host and this home is so cool! If you like cozy rooms, fresh baked loaves, and the feel of a 18th century inn then you have to stay here "
20231503,578123266,2019-12-16,95029930,Elena,"Elizabeth's place was very stylish and lifted up our holiday spirits during our CA to WA move before the holidays. We had everything we could imagine to ask for in our room. Lisa met us in person, made sure the hot tub was ready since I was specifically asking if it's still open in December. My husband and I had a very relaxing and luxurious experience our second moving night. For breakfast we had a lot to choose from: yogurt, muffins, coffee & tea, fruits, and oatmeal. So we were able to save some time in the morning and drive long time before stopping for lunch. We also came by a big van, and Elizabeth marked a parking spot for us, and we had no problems fitting in. All our stay we were very warm and safe. When it was time to get back on the road, I met a very friendly black kitty outside that kept purring and asking for pets  If I am ever in Salem, I would love to stay at Elizabeth's place for a longer time--it was amazing."
20231503,579459588,2019-12-20,306624546,Dani,"Luxurious bedding. Elizabeth is super friendly and easy going. Pet friendly. The hot tub made for a relaxing evening and morning. We stayed here while visiting family in the neighborhood. This was the perfect affordable spot, with an amazing king bed! Thank you!!"
20231503,579874208,2019-12-21,28316593,Ashley,"Everything here was PERFECT. Elizabeth is the best host/hostess I have ever had the pleasure of staying with. The home itself is historical and fascinating. The entire day felt like Christmas itself with all of the decorations. I cannot wait to stay in the other rooms and if you get a chance to have her host you, do NOT miss it. She does not disappoint! Just look at her other reviews. I had the best night sleep as well. I could go on and on, but you get the point ;) Looking forward to staying again!"
20231503,582303332,2019-12-26,306624546,Dani,"Our second time staying at Elizabeth’s was just as lovely and inviting as our first time there! The communal spaces felt private and welcoming, and we were always excited to see what the baked good of the day is. We really enjoyed the hot tub both in the evenings and the mornings. The bedding was luxurious and so comfortable. We were able to leave our dogs in the room with no issues, and there was plenty of space to walk the dogs both on the property and in the neighborhood. There is also an amazing dog park just a few minutes drive away- Minto Brown. Elizabeth is super easy going and loving towards our four legged family members. 5 stars, absolutely recommend!"
20231503,582826800,2019-12-27,103385076,Julie,"Very accommodating stay! My only critique is the occasional smell of cat litter. There is a dog, 4 cats, 2 tortoises and an array of poultry but they are kept in separate rooms, however I still was able to smell the animals."
20231503,583402241,2019-12-28,217326201,Iris,"Definitely a nice place to stay, very private and quiet. Super clean and warm. Had all the amenities and if you forgot something, Elizabeth had plenty of toiletries."
20231503,586347415,2020-01-01,306624546,Dani,"We love Elizabeth’s so much- third time staying here and it’s perfect! So much charm, freshly baked goods everyday, perfect little hot tub, and she always says hello to our dogs too! Thank you Elizabeth!"
20231503,589358310,2020-01-05,31658745,Jennifer,What a wonderful experience. Beautiful home and space. Will definitely return.
20231503,590813010,2020-01-09,268682535,Kevin,"Nice quiet place.  Secluded, but super close to downtown and lots of businesses."
20231503,591270375,2020-01-10,274543681,Evangelist,PERFECTION
20231503,592777933,2020-01-13,274543681,Evangelist,I always stay here when traveling to Salem for work. I plan on securing a weekend of R & R for myself and family once my work assignment is complete.
20231503,593376374,2020-01-15,296794161,Kimberly,Always gracious and accommodating.
20231503,593695265,2020-01-16,296794161,Kimberly,Very cozy
20231503,595118761,2020-01-19,19064153,Bill,An ideal place to stay at a reasonable price.  Fantastic value for your money.  A good place at any price.
20231503,595805935,2020-01-20,28197498,Jenie,"Comfy bed. Very cozy and quiet with everything you might need: a swimsuit for the hot tub, in-room snacks, wifi and even cable t.v."
20231503,598155255,2020-01-26,256877817,Dawn,"It's a beautiful old house with comfortable, clean rooms. I super appreciate being able to bring my dog!"
20231503,598701741,2020-01-27,49493555,Susan,"You can expect a beautiful Tudor style home tastefully decorated and easy to find.  I stayed in room 2 which was small but very nicely decorated.  The king size bed is super comfortable!  There's a small fridge, micro, coffee maker, plates, glasses...etc....everything has been thought about.  Although I only stayed one night and didn't get a chance to enjoy the grounds it's very beautifully decorated and inviting!  I will stay again!!"
20231503,599329765,2020-01-29,9565393,John,Comfortable and hassle free. What more could you ask?
20231503,600005099,2020-01-31,86115891,Kristina,Big room with adorable details and a comfy bed I wanted to take home with me! Very lovely breakfast food and snacks.
20231503,600422320,2020-02-01,53310456,Kate,Such an amazing place. Looking forward to future stays!
20231503,604320625,2020-02-10,331169594,Andrew,Immaculate. Sparkling clean. Attentive responses. Im a traveling rn who works overnights. She was so accomodating to my bizarre schedule and place was so quiete and tranquil you could've heard a pin drop while i slept through the day. Only wish it were closer to the facility im working at because id be a customer for the duration of my assignment.
20231503,604580352,2020-02-11,2938006,Theresa,I had a great quick stay at Elizabeth's beautiful Tudor style home. I especially loved the decor and thoughtful amenities. Highly recommended!
20231503,604865871,2020-02-12,2618453,Josh,"Another great stay in south Salem, close to everything you need. 10/10"
20231503,606782691,2020-02-16,147998222,Yao,"Roadtrip in Oregon and stayed at Elizabeth’s house for one night. Communication was great from booking through check-in. Lovely neighborhood and welcoming home. Tons of foods and other necessities provided, feeling like a home away from home. The bed was super comfy and the en-suite bathroom was really convenient. Breakfast was yummy! Highly recommended!"
20231503,608856945,2020-02-21,274543681,Evangelist,My stay is always pleasant and Elizabeth's touches makes her home.feel welcomed.
20231503,610568349,2020-02-24,171187567,Libby,"Charming home in convenient location. Elizabeth is a thoughtful and welcoming host. Will be back again, I'm sure."
20231503,612518654,2020-02-29,274543681,Evangelist,The details is in the home and HOST. Lovely touches
20231503,613228411,2020-03-01,84583119,Chris,An historic place with a knowledgeable and friendly hostess.
20231503,616106689,2020-03-08,215035572,Aly,"One of the best bnbs I’ve stayed at. Elizabeth was quick in her responses. Very hospitable and kind and friendly. Room was stocked with everything we needed, including a mini breakfast. Bed was so comfy, it was hard to get up in the morning. Such a good vibe in the house. Clean. Great location. Really enjoyed our stay. Will book w Elizabeth again if ever back in the area."
20231503,616508174,2020-03-09,274543681,Evangelist,The details is in the home and HOST. Lovely touches
20231503,617726033,2020-03-13,34789294,Lara,"Great stay! Quiet, quaint, and very clean.
Had everything I needed in the room and the location was amazing being so near to Willamette University."
20231503,618873470,2020-03-15,96198456,Louise,"Beautiful old house, with charming rooms, comfortable beds, and friendly host"
20231503,619516620,2020-03-17,311877857,Zoila,She was very kind and pet friendly. She let us stay a little past check out since we got there late and had snacks available
20231503,620889400,2020-03-25,101072248,Peter,Safe place for any traveler.
20231503,625356550,2020-05-19,344057463,Melanie,"I would recommend this place to anybody, it’s charming and quiet, and the chickens and bunnies are fun."
20231503,626220094,2020-05-25,289572936,Jd,"What an amazing place! We came to visit Salem and were wowed by the house, as well as the hospitality of Elizabeth. Really outstanding. We will definitely be back the next time that we visit! 10/10 would absolutely recommend."
20231503,646466623,2020-08-03,29450996,Rodrigo,"100% recommendable. Everything worked perfect, very nice and clean house; and Elizabeth was an excellent host."
20231503,649111332,2020-08-09,305138122,Thomas,She had great service with very quick and helpful responses. Baked fresh bread and had it ready for our departure. Had a friendly cat that made us feel at home and welcome overall great stay that made us feel at home. Would recommend and definitely return again in the future!
20231503,650240883,2020-08-12,167609398,Julian,"This is truly the best place to stay if you're visiting Salem.

 I came here a little spontaneously but the host, Elizabeth, still went out of her way to accommodate. She set me up in the upstairs room, the bed perfectly made, everything very clean -- and yet not in the cold and sterile way most hotels and AirBnbs prepare their rooms. Instead the room displayed so much warmth and character: antique furniture, travel posters and maps hanging across the walls; all the striking beauty that surrounds, like a landscape of Oregon mountains outside the windows. Plus, I had my own bathroom, thoughtfully fully-stocked with emergency toothpaste, toothbrushes, emergency sanitary pads and so much more. I was impressed by all of this -- so imagine then how I felt when she moved me to the master bedroom. 

Beyond the accommodations, which I will reiterate: acutely prepared for the traveler (coffee-maker, snacks, spare water bottles, etc.) -- I think my time here will be defined as exceptionally inviting as far as AirBnbs, or individuals, go. It is clear that Elizabeth -- hard-working, industrious and ever-considerate throughout my stay -- is a rightful super-host. Because staying here can only be compared to visiting dear friends you haven't seen since forever. Or like an escape to some scenic inn, safe and far-removed from the rowdy world that lies beyond. Or simply like visiting family. I'm so fortunate to have stumbled upon this place."
20231503,657970648,2020-08-29,233758297,Matt,This is by far the best place I've stayed with Air BnB! This is the only place I will stay from now on when traveling to Salem. You are not going to find a better home or a better host!
20231503,658744875,2020-08-30,157909441,Cameron,Welcoming host and cozy room. Elizabeth baked fresh banana bread for us!
20231503,659455234,2020-09-01,267383007,Sofia,"So nice and easy to stay, she baked apple bread to share with the guests and was very accommodating."
20231503,662431841,2020-09-09,144012859,Jer,Great private room. More than I expected.
20231503,663034210,2020-09-11,45536432,Marla,"Elizabeth is accommodating, flexible and kind."
20231503,665464993,2020-09-18,188594942,Adrian,Awesome
20231503,665818374,2020-09-19,188594942,Adrian,Excellent
20231503,666538620,2020-09-20,85071973,Melissa,"We couldn’t be happier with our stay at Elizabeth’s home! We were traveling with our puppy and booked last minute after 8pm. We received a welcome message almost immediately, and continued communication until we arrived at 10pm. The house was easy to find (about 4 miles off the 5 Freeway into Salem), ample parking with good lighting, and her home is absolutely beautiful. Letting ourselves in went flawlessly with her precise directions. The room was great; nicely decorated, well stocked, super clean and comfortable! We slept very well. We would definitely recommend staying at Elizabeth’s home!"
20231503,666887553,2020-09-21,350734253,Qaiser,"An amazing manor! Great bathroom and lots of supplies if you forgot something, tv and a pool/hot tub!"
20231503,667132182,2020-09-22,154598224,Tina,"Awesome place to call home; away from home.  Clean and well kept rooms. This is my second time to stay there.
The host is very respectful and goes above and beyond to make sure you are comfortable.
I will definitely stay there again if I happen to be in Salem."
20231503,669176273,2020-09-28,291919294,Bonnie,"Beautiful home, large rooms with refrigerator, coffee maker, microwave.  Lots of fresh fruit and snacks provided.  Coffee, hot tea available in your private room.  Nice decor.  Very clean."
20231503,669676530,2020-09-30,39717904,Tanaya,"Elizabeth was a delight! Having booked my reservation at 9:30pm for the same evening, I feared not getting a response. She was prompt, kind, and very hospitable. Met me at the door, got me into my room, and made sure I had everything I needed for the stay."
20231503,670251897,2020-10-02,71885627,Vera,"Elizabeth is a wonderful host and went above and beyond. The room was fully stocked with everything you could possibly think of. My room was filled with elephants which reminded me of my trip to Thailand. 
Special memories during a stressful day. Thank you Elizabeth for the home made bread. It was delicious."
20231503,671644888,2020-10-05,347903047,Shelley,Home is a classic beauty in a quiet residential area. Elizabeth is  conscientious about things being just right for her guests.
20231503,672411093,2020-10-08,154598224,Tina,Great place as always
20231503,674019564,2020-10-12,25661987,Mariann,Elizabeth's place had everything we needed for our weekend visit! She was attentive and extremely hospitable.
20231503,700241648,2020-10-13,240325456,Izais,This was one of the best Airbnb experiences I’ve had.
20231503,700680507,2020-10-15,58039938,David,"We had a great time at the manor, very pet friendly and Elizabeth is a great host!"
20231503,701206984,2020-10-17,36561477,Courtney,"Lovely house and property, the room was spacious and very clean. I only got to stay there for a quick night on a road trip but it was a great choice"
20232827,205270565,2017-10-21,141414780,Melanie,"We highly recommend this house and Ligali was an amazing host! He and his family were so helpful, giving local tips and also affording us total privacy. They are really friendly and genuinely kind people. The house was stocked with supplies, everything we needed, including nice appliances- gas stove, a mixer, Keurig, down to the details of tupperware and laundry soap. The deck in the backyard is a peaceful place to sit and relax- with some of those big trees that makes Oregon so nice. The air conditioning was excellent when it was hot. The house is roomy, beds are comfortable, internet fast, and tv nice. The location is nice and it is close to all kinds of stores, the only downside being a little traffic noise. We loved visiting Silver Falls, Lincoln City, Newport, Portland, and Eugene conveniently from Salem. This house was a perfect fit and we felt welcome and at home here. We really appreciated the hospitality and enjoyed our stay."
20232827,208266888,2017-10-31,115597323,Suzanne,"Ligali’s home was exceptionally clean, conveniently located in South Salem (close to my new favorite ice cream shop) and a more comfortable alternative to a local hotel. The home has been remodeled with modern features and has a large backyard and deck. Ligali was very accommodating and was quick to reply via text. I recommend this home for your family."
